datetime,open,high,low,close,volume
2026-03-12 00:00:00,203.46600341796875,203.6280059814453,203.43899536132812,203.58299255371094,0.0
2026-03-12 00:15:00,203.56900024414062,203.63299560546875,203.54100036621094,203.61199951171875,0.0
2026-03-12 00:30:00,203.6009979248047,203.67300415039062,203.5850067138672,203.64599609375,0.0
2026-03-12 00:45:00,203.64700317382812,203.66600036621094,203.4499969482422,203.46600341796875,0.0
2026-03-12 01:00:00,203.46600341796875,203.4969940185547,203.35499572753906,203.3800048828125,0.0
2026-03-12 01:15:00,203.3800048828125,203.427001953125,203.33399963378906,203.36599731445312,0.0
2026-03-12 01:30:00,203.38400268554688,203.44500732421875,203.34100341796875,203.36700439453125,0.0
2026-03-12 01:45:00,203.3800048828125,203.4029998779297,203.33099365234375,203.36099243164062,0.0
2026-03-12 02:00:00,203.3470001220703,203.42599487304688,203.33700561523438,203.375,0.0
2026-03-12 02:15:00,203.375,203.42599487304688,203.3470001220703,203.3470001220703,0.0
2026-03-12 02:30:00,203.36300659179688,203.42100524902344,203.33200073242188,203.40699768066406,0.0
2026-03-12 02:45:00,203.41299438476562,203.41299438476562,203.343994140625,203.36199951171875,0.0
2026-03-12 03:00:00,203.3699951171875,203.3820037841797,203.27200317382812,203.31100463867188,0.0
2026-03-12 03:15:00,203.31300354003906,203.37100219726562,203.2969970703125,203.3159942626953,0.0
2026-03-12 03:30:00,203.322998046875,203.40699768066406,203.31399536132812,203.33700561523438,0.0
2026-03-12 03:45:00,203.32000732421875,203.35699462890625,203.28599548339844,203.33299255371094,0.0
2026-03-12 04:00:00,203.32000732421875,203.4010009765625,203.3090057373047,203.38600158691406,0.0
2026-03-12 04:15:00,203.3800048828125,203.41000366210938,203.36000061035156,203.40199279785156,0.0
2026-03-12 04:30:00,203.4010009765625,203.49000549316406,203.39700317382812,203.46499633789062,0.0
2026-03-12 04:45:00,203.47999572753906,203.47999572753906,203.39500427246094,203.42799377441406,0.0
2026-03-12 05:00:00,203.4149932861328,203.47000122070312,203.31300354003906,203.44700622558594,0.0
2026-03-12 05:15:00,203.45599365234375,203.48699951171875,203.38600158691406,203.41299438476562,0.0
2026-03-12 05:30:00,203.3990020751953,203.4770050048828,203.38800048828125,203.4290008544922,0.0
2026-03-12 05:45:00,203.44200134277344,203.51699829101562,203.42100524902344,203.4949951171875,0.0
2026-03-12 06:00:00,203.4949951171875,203.53399658203125,203.427001953125,203.46099853515625,0.0
2026-03-12 06:15:00,203.46099853515625,203.4810028076172,203.38600158691406,203.3939971923828,0.0
